time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-10-10T05:14:21.050Z,-60.3428,-50.0125,10,4.9,mb,,83,7.852,0.74,us,usb000skkb,2014-10-10T13:17:02.043Z,"Scotia Sea",earthquake
2014-10-10T05:10:16.640Z,53.1805,-35.4076,10,4.6,mb,,69,9.659,0.73,us,usb000skk6,2014-10-10T13:12:54.285Z,"Reykjanes Ridge",earthquake
2014-10-10T04:58:51.350Z,37.006,-97.9635,5,3.3,mb_lg,,66,0.125,0.32,us,usb000skjr,2014-10-10T14:33:33.671Z,"17km SSE of Anthony, Kansas",earthquake
2014-10-10T04:58:05.680Z,34.5765,-116.2716667,5.06,1.27,ml,22,40,0.1453,0.15,ci,ci37277632,2014-10-10T18:48:35.840Z,"49km N of Joshua Tree, California",earthquake
2014-10-10T04:57:26.010Z,53.7887,-34.8371,10,4.7,mb,,52,9.32,1.2,us,usb000skkg,2014-10-10T13:00:00.764Z,"Reykjanes Ridge",earthquake
2014-10-10T04:48:58.000Z,60.5135,-152.0263,71.4,2,ml,,,,0.29,ak,ak11414107,2014-10-10T05:09:58.279Z,"39km E of Redoubt Volcano, Alaska",earthquake
2014-10-10T04:34:32.000Z,35.9567,-96.7926,5,2.7,mb_lg,,41,0.224,0.56,us,usb000sldq,2014-10-12T21:18:48.870Z,"3km SW of Cushing, Oklahoma",earthquake
2014-10-10T04:14:29.500Z,48.5012,-124.652,15.7,1.6,Md,,133.2,0.1527136,0.56,uw,uw60889977,2014-10-12T04:24:30.338Z,"14km N of Neah Bay, Washington",earthquake
2014-10-10T04:09:36.380Z,33.7646667,-117.5301667,5.48,0.83,ml,14,118,0.04469,0.17,ci,ci37277624,2014-10-10T18:46:15.590Z,"8km S of El Cerrito, California",earthquake
2014-10-10T04:07:51.090Z,-32.2033,-110.8065,10,5.5,mwp,,50,5.218,0.58,us,usb000skjd,2014-10-10T20:23:44.000Z,"Southern East Pacific Rise",earthquake
2014-10-10T04:06:36.270Z,34.0115,-116.3328333,1.8,1.21,ml,44,56,0.07465,0.21,ci,ci37277616,2014-10-10T18:43:44.820Z,"13km S of Joshua Tree, California",earthquake
2014-10-10T04:00:27.340Z,33.1943333,-116.033,1.1,1.1,ml,41,56,0.09422,0.2,ci,ci37277608,2014-10-10T18:36:49.080Z,"13km SSW of Salton City, California",earthquake
2014-10-10T03:51:47.620Z,31.3023333,-115.4851667,28.59,3.1,ml,4,155,0.257,0.18,ci,ci37277600,2014-10-10T18:29:29.601Z,"67km WNW of San Felipe, Mexico",earthquake
2014-10-10T03:37:06.720Z,33.712,-116.7543333,18.98,0.59,ml,23,163,0.03349,0.1,ci,ci37277592,2014-10-10T18:25:51.600Z,"4km SW of Idyllwild-Pine Cove, California",earthquake
2014-10-10T03:18:14.250Z,40.5983315,-121.7836685,13.28,2.57,md,20,63,0.1671,0.13,nc,nc72323996,2014-10-10T11:20:52.226Z,"14km NE of Shingletown, California",earthquake
2014-10-10T03:16:42.180Z,32.9371667,-116.2336667,12.4,0.88,ml,15,71,0.02643,0.21,ci,ci37277576,2014-10-10T18:21:43.510Z,"30km ENE of Pine Valley, California",earthquake
2014-10-10T03:14:47.000Z,63.1458,-151.3428,6.1,1.8,ml,,,,0.38,ak,ak11414094,2014-10-10T03:29:30.804Z,"111km NW of Talkeetna, Alaska",earthquake
2014-10-10T03:14:21.310Z,38.9591667,-111.4143333,12.12,1.26,md,6,162,0.1791,0.17,uu,uu60087947,2014-10-10T15:42:39.090Z,"28km WSW of Ferron, Utah",earthquake
2014-10-10T03:00:31.160Z,38.7943344,-122.8276672,5.67,0.56,md,7,231,0.01456,0.01,nc,nc72323986,2014-10-10T03:02:05.490Z,"6km WNW of The Geysers, California",earthquake
2014-10-10T02:46:46.000Z,60.2295,-152.4951,70.3,2.3,ml,,,,0.96,ak,ak11414092,2014-10-10T03:05:50.811Z,"31km SSE of Redoubt Volcano, Alaska",earthquake
2014-10-10T02:36:30.580Z,37.480835,-118.7839966,6.64,1.28,md,17,157,0.05005,0.03,nc,nc72323976,2014-10-11T02:31:38.270Z,"26km SE of Mammoth Lakes, California",earthquake
2014-10-10T02:24:37.920Z,64.5625,-17.5355,7.13,4.4,mb,,111,1.642,0.7,us,usb000skis,2014-10-10T10:27:18.627Z,"117km WNW of Hofn, Iceland",earthquake
2014-10-10T02:13:20.000Z,43.722,-121.3133,2.3,0,Md,,154.8,0.00898315,0.03,uw,uw60889952,2014-10-10T18:44:20.065Z,"16km SE of Three Rivers, Oregon",earthquake
2014-10-10T01:57:21.310Z,34.027,-117.1686667,10.93,0.7,ml,14,83,0.09851,0.1,ci,ci37277560,2014-10-10T18:18:20.150Z,"3km SSE of Redlands, California",earthquake
2014-10-10T01:53:10.140Z,37.6483333,-113.0705,1.23,0.27,md,7,183,0.01701,0.03,uu,uu60087942,2014-10-10T15:41:04.080Z,"3km SSW of Cedar City, Utah",earthquake
2014-10-10T01:38:04.900Z,46.8796,-112.5458,11.7,1,mc,19,107.999991360001,0.1976294,0.17,mb,mb14915490,2014-10-13T20:24:26.163Z,"13km SE of Lincoln, Montana",earthquake
2014-10-10T01:27:22.950Z,37.4796677,-118.7848358,6.52,0.75,md,9,175,0.05088,0.02,nc,nc72323946,2014-10-11T02:31:38.165Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-10T01:17:24.720Z,33.9966667,-117.003,17.13,0.72,ml,22,55,0.07376,0.13,ci,ci37277552,2014-10-10T17:46:13.130Z,"3km NW of Cherry Valley, California",earthquake
2014-10-10T01:15:22.180Z,38.8160019,-122.8203354,3.15,0.69,md,13,76,0.009923,0.02,nc,nc72323926,2014-10-10T01:38:02.872Z,"7km NW of The Geysers, California",earthquake
2014-10-10T01:12:11.700Z,19.0948,-155.454,28.5,1.7,Md,,190.8,0.06288207,0.1,hv,hv60786931,2014-10-10T01:33:13.161Z,"12km SSE of Pahala, Hawaii",earthquake
2014-10-10T00:50:29.620Z,37.4781685,-118.7854996,6.16,2.65,md,35,126,0.1169,0.05,nc,nc72323901,2014-10-11T02:37:38.393Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-10T00:33:57.540Z,37.4788333,-118.7863333,6.82,2.95,md,48,61,0.1161,0.05,nc,nc72323881,2014-10-11T02:37:00.657Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-10T00:08:33.310Z,33.6361667,-116.6781667,17.36,0.42,ml,17,81,0.03285,0.14,ci,ci37277528,2014-10-10T17:20:34.320Z,"9km N of Anza, California",earthquake
2014-10-10T00:01:28.190Z,34.842,-118.916,14.7,1.37,ml,18,63,0.05246,0.15,ci,ci37277520,2014-10-10T17:18:30.120Z,"3km NE of Frazier Park, California",earthquake
2014-10-09T23:48:57.380Z,33.5226667,-116.7456667,5.71,-0.02,ml,11,203,0.04319,0.07,ci,ci37277512,2014-10-10T00:14:43.020Z,"7km WSW of Anza, California",earthquake
2014-10-09T23:47:24.900Z,40.9393333,-121.1045,5,1.64,md,11,233,0.2972,0.19,nc,nc72323871,2014-10-10T21:35:10.025Z,"47km E of Burney, California",earthquake
2014-10-09T23:44:47.140Z,38.8476677,-122.8199997,1.26,0.43,md,7,151,0.01511,0.02,nc,nc72323866,2014-10-10T00:28:04.691Z,"8km WNW of Cobb, California",earthquake
2014-10-09T23:39:07.240Z,38.8096657,-122.8136673,2.5,0.82,md,12,58,0.01214,0.03,nc,nc72323856,2014-10-10T00:02:01.781Z,"6km NW of The Geysers, California",earthquake
2014-10-09T23:38:28.600Z,44.5818333,-110.4253333,5.59,0.49,md,6,183,0.02458,0.15,uu,uu60087932,2014-10-10T15:48:54.630Z,"34km ENE of Old Faithful Geyser, Wyoming",earthquake
2014-10-09T23:29:55.120Z,33.668,-116.722,17.27,0.56,ml,22,79,0.04021,0.08,ci,ci37277504,2014-10-10T00:11:35.820Z,"7km S of Idyllwild, California",earthquake
2014-10-09T23:28:14.000Z,61.6902,-148.0968,23.1,1.3,ml,,,,0.25,ak,ak11413926,2014-10-09T23:46:51.842Z,"41km ESE of Sutton-Alpine, Alaska",earthquake
2014-10-09T23:18:39.000Z,61.2823,-152.5053,0,1.7,ml,,,,0.57,ak,ak11413924,2014-10-09T23:37:21.392Z,"89km N of Redoubt Volcano, Alaska",earthquake
2014-10-09T23:18:13.010Z,33.6698333,-116.7208333,17.59,1.09,ml,40,61,0.03924,0.12,ci,ci37277496,2014-10-10T00:04:41.000Z,"7km S of Idyllwild, California",earthquake
2014-10-09T23:07:50.000Z,61.2888,-152.5122,0,1.2,ml,,,,0.23,ak,ak11413922,2014-10-09T23:18:35.709Z,"90km N of Redoubt Volcano, Alaska",earthquake
2014-10-09T23:02:22.300Z,17.9178,-67.1259,9,2.1,Md,15,284.4,0.08983153,0.18,pr,pr14282011,2014-10-09T23:28:33.795Z,"8km SE of Pole Ojea, Puerto Rico",earthquake
2014-10-09T23:02:09.000Z,61.2774,-152.4984,0.1,2.2,ml,,,,0.54,ak,ak11413919,2014-10-09T23:18:35.115Z,"89km N of Redoubt Volcano, Alaska",earthquake
2014-10-09T22:59:17.500Z,38.8219986,-122.8424988,2.49,1.7,md,28,35,0.00594,0.03,nc,nc72323841,2014-10-10T03:37:08.947Z,"8km WNW of The Geysers, California",earthquake
2014-10-09T22:59:16.540Z,33.8165,-116.8576667,11.79,1.14,ml,46,33,0.1376,0.15,ci,ci37277488,2014-10-10T00:02:13.700Z,"8km NNE of Valle Vista, California",earthquake
2014-10-09T22:53:13.480Z,39.7186667,-111.2705,10.67,1.32,ml,11,117,0.09377,0.16,uu,uu60087927,2014-10-10T15:33:50.680Z,"17km NE of Fairview, Utah",earthquake
2014-10-09T22:50:03.920Z,39.7096,-119.402,11.3741,1.55,ml,17,139.4,0.013,0.1641,nn,nn00463317,2014-10-09T23:53:49.349Z,"17km NW of Fernley, Nevada",earthquake
2014-10-09T22:47:28.510Z,33.4715,-116.4338333,12.8,0.63,ml,20,117,0.1181,0.11,ci,ci37277480,2014-10-09T22:56:27.320Z,"24km SSW of La Quinta, California",earthquake
2014-10-09T21:43:33.140Z,38.1165,-118.3615,7.99,0.54,ml,5,158.83,0.168,,nn,nn00463313,2014-10-09T21:46:08.490Z,"50km SSE of Hawthorne, Nevada",earthquake
2014-10-09T21:35:28.090Z,38.7955017,-122.7558365,1.86,0.56,md,9,75,0.01931,0.01,nc,nc72323796,2014-10-09T21:59:06.814Z,"2km N of The Geysers, California",earthquake
2014-10-09T21:35:19.500Z,43.7225,-121.3157,2.1,-0.9,Md,,162,0.00898315,0.03,uw,uw60889832,2014-10-10T18:15:27.045Z,"16km SE of Three Rivers, Oregon",earthquake
2014-10-09T21:28:21.510Z,38.7741661,-122.7259979,2.61,0.46,md,7,110,0.006905,0.01,nc,nc72323791,2014-10-09T21:45:04.327Z,"2km E of The Geysers, California",earthquake
2014-10-09T21:22:13.120Z,64.6009,-17.5025,7.45,4.8,mb,,75,1.651,0.66,us,usb000skft,2014-10-10T05:24:56.344Z,"117km WNW of Hofn, Iceland",earthquake
2014-10-09T21:21:13.000Z,19.42,-155.3167,5.6,2,Ml,,82.8,0.01796631,0.08,hv,hv60786826,2014-10-09T22:20:50.848Z,"8km W of Volcano, Hawaii",earthquake
2014-10-09T21:00:40.000Z,60.6723,-152.3412,96.6,2.4,ml,,,,0.67,ak,ak11413694,2014-10-09T21:43:41.166Z,"30km NE of Redoubt Volcano, Alaska",earthquake
2014-10-09T20:59:59.690Z,-31.8989,-111.2878,10,5.4,mb,,71,5.05,0.72,us,usb000skff,2014-10-10T22:37:27.000Z,"Easter Island region",earthquake
2014-10-09T20:34:38.660Z,7.5015,94.3343,10,4.6,mb,,112,3.441,0.6,us,usb000skeu,2014-10-10T04:37:16.737Z,"123km ESE of Mohean, India",earthquake
2014-10-09T20:30:24.540Z,36.906,-98.229,5.5,2.5,ml,,,,0.49,us,usb000skhm,2014-10-10T04:32:50.744Z,"20km NE of Cherokee, Oklahoma",earthquake
2014-10-09T20:12:21.000Z,60.1436,-140.6257,0,1.5,ml,,,,0.47,ak,ak11413692,2014-10-09T20:23:58.591Z,"83km NW of Yakutat, Alaska",earthquake
2014-10-09T20:11:10.140Z,37.4780006,-118.783165,7.75,1.84,md,28,121,0.1176,0.06,nc,nc72323771,2014-10-09T23:51:10.659Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-09T20:01:16.620Z,35.9796677,-120.5398331,4.75,0.78,md,8,119,0.02441,0.01,nc,nc72323766,2014-10-09T20:17:04.740Z,"24km SW of Coalinga, California",earthquake
2014-10-09T20:00:57.930Z,32.822,-117.0416667,0.01,0.88,ml,12,128,0.01277,0.15,ci,ci37277464,2014-10-09T20:33:04.670Z,"6km NNW of La Mesa, California",quarry_blast
2014-10-09T19:20:05.770Z,20.2272,120.2018,10,5.1,mb,,31,2.704,0.81,us,usb000skdb,2014-10-10T03:22:45.652Z,"174km W of Sabtang, Philippines",earthquake
2014-10-09T19:19:53.600Z,47.8868,-122.6112,0,0.9,Md,,284.4,0.21559567,0.09,uw,uw60889662,2014-10-10T18:11:11.615Z,"5km SW of Hansville, Washington",quarry
2014-10-09T19:15:18.000Z,60.3542,-147.1319,18.9,2,ml,,,,0.72,ak,ak11413559,2014-10-09T19:54:14.742Z,"78km WSW of Cordova, Alaska",earthquake
2014-10-09T18:54:26.890Z,32.4085,-115.2158333,9.21,2.37,ml,11,107,0.07621,0.27,ci,ci37277448,2014-10-09T20:30:38.357Z,"6km NNW of Delta, Mexico",earthquake
2014-10-09T18:40:10.520Z,38.3541679,-122.3884964,7.92,1.93,md,13,118,0.05568,0.05,nc,nc72323736,2014-10-09T23:01:05.195Z,"5km SSW of Yountville, California",earthquake
2014-10-09T18:36:51.300Z,18.4619,-68.1286,129,3.4,Md,15,165.6,0.24434176,0.37,pr,pr14282010,2014-10-10T02:39:21.254Z,"31km ESE of Punta Cana, Dominican Republic",earthquake
2014-10-09T18:23:46.470Z,35.0471667,-118.3243333,0.01,1.23,ml,13,77,0.05818,0.1,ci,ci37277440,2014-10-09T20:20:07.258Z,"13km W of Mojave, California",quarry_blast
2014-10-09T18:18:11.600Z,35.819,-97.434,5,2.5,ml,,,,0.81,us,usb000skhk,2014-10-10T02:20:51.061Z,"6km S of Guthrie, Oklahoma",earthquake
2014-10-09T18:09:42.000Z,63.5783,-147.3092,6.7,1.4,ml,,,,0.15,ak,ak11413553,2014-10-09T18:17:47.409Z,"84km ENE of Cantwell, Alaska",earthquake
2014-10-09T18:07:54.600Z,36.6796667,-117.795,10.09,1.68,ml,11,204,0.1292,0.1,ci,ci37277432,2014-10-09T20:18:08.231Z,"25km ENE of Lone Pine, California",earthquake
2014-10-09T17:59:11.000Z,63.5378,-147.6789,14.2,1.6,ml,,,,0.36,ak,ak11413550,2014-10-09T18:05:47.150Z,"65km ENE of Cantwell, Alaska",earthquake
2014-10-09T17:52:52.410Z,35.9475,-96.7772,5,2.2,mb_lg,,47,0.23,0.43,us,usb000skgf,2014-10-10T14:14:05.770Z,"4km SSW of Cushing, Oklahoma",earthquake
2014-10-09T17:47:09.138Z,37.4532,-118.8635,12,0.09,ml,5,201.78,0.117,,nn,nn00463283,2014-10-09T21:31:32.241Z,"23km SSE of Mammoth Lakes, California",earthquake
2014-10-09T17:42:28.300Z,18.6334,-66.735,70,3,Md,16,216,0.24883333,0.21,pr,pr14282009,2014-10-10T01:44:54.593Z,"17km N of Arecibo, Puerto Rico",earthquake
2014-10-09T17:35:16.910Z,37.4754982,-118.8446655,6.53,0.98,md,10,229,0.0986,0.01,nc,nc72323716,2014-10-09T17:58:02.432Z,"22km SSE of Mammoth Lakes, California",earthquake
2014-10-09T17:34:49.920Z,-44.3234,-78.093,23.9,4.9,mb,,164,4.575,0.94,us,usb000skbk,2014-10-10T01:37:16.416Z,"Off the coast of Aisen, Chile",earthquake
2014-10-09T17:26:45.930Z,37.470665,-118.8441696,7.68,1.34,md,20,178,0.09893,0.03,nc,nc72323706,2014-10-09T21:36:04.638Z,"28km S of Mammoth Lakes, California",earthquake
2014-10-09T17:21:05.330Z,37.4681664,-118.8464966,8.58,2.51,md,29,122,0.1224,0.04,nc,nc72323696,2014-10-09T21:33:08.042Z,"22km SSE of Mammoth Lakes, California",earthquake
2014-10-09T17:20:39.810Z,37.4684982,-118.8466644,7.26,2.24,ml,40,71,0.1221,0.06,nc,nc72323691,2014-10-09T21:12:05.747Z,"22km SSE of Mammoth Lakes, California",earthquake
2014-10-09T17:19:07.500Z,37.0521667,-112.901,7.44,1.75,ml,11,121,0.0725,0.17,uu,uu60087862,2014-10-10T14:58:56.360Z,"7km NE of Hildale, Utah",earthquake
2014-10-09T17:18:44.270Z,33.9946667,-117.0028333,10.63,0.79,ml,13,120,0.07509,0.11,ci,ci37277416,2014-10-09T20:14:21.530Z,"3km NW of Cherry Valley, California",earthquake
2014-10-09T17:05:16.090Z,38.8248329,-122.7969971,3.47,0.88,md,16,55,0.01032,0.02,nc,nc72323676,2014-10-09T17:26:02.610Z,"6km W of Cobb, California",earthquake
2014-10-09T16:25:51.800Z,44.5815,-114.3153,4.8,1.9,mc,17,68.3999945280004,0.0413225,0.12,mb,mb14389339,2014-10-13T20:24:28.036Z,"10km NW of Challis, Idaho",earthquake
2014-10-09T16:24:08.920Z,38.0817,-118.679,6.23,0.54,ml,5,197.43,0.06,,nn,nn00463272,2014-10-09T16:25:29.423Z,"49km S of Hawthorne, Nevada",earthquake
2014-10-09T15:58:00.600Z,33.7106667,-116.7321667,20.87,0.34,ml,15,168,0.01501,0.12,ci,ci37277400,2014-10-09T20:12:02.090Z,"3km S of Idyllwild-Pine Cove, California",earthquake
2014-10-09T15:41:41.580Z,37.2423,-97.9746,7.85,2.7,mb_lg,,38,0.015,0.92,us,usb000skaf,2014-10-11T15:37:11.508Z,"6km SE of Harper, Kansas",earthquake
2014-10-09T15:30:22.120Z,37.6636658,-118.8550034,3.29,0.85,md,7,166,0.02982,0.03,nc,nc72323636,2014-10-09T22:04:32.953Z,"8km NNW of Mammoth Lakes, California",earthquake
2014-10-09T15:29:35.040Z,38.7981682,-122.7283325,2.61,0.85,md,10,98,0.01102,0.03,nc,nc72323631,2014-10-09T15:46:05.726Z,"2km S of Cobb, California",earthquake
2014-10-09T15:20:10.070Z,7.5166,-78.0791,36.98,4.3,mb,,110,2.39,0.83,us,usb000skad,2014-10-09T23:22:44.023Z,"10km E of Jaque, Panama",earthquake
2014-10-09T15:06:36.800Z,37.4771652,-118.7870026,6.91,2.36,md,31,57,0.1175,0.04,nc,nc72323616,2014-10-09T21:46:47.776Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-09T15:03:41.560Z,37.4783325,-118.7858353,6.17,1.51,md,17,155,0.1167,0.02,nc,nc72323611,2014-10-10T16:07:48.528Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-09T14:59:14.310Z,36.1811667,-118.0675,1.59,1.38,ml,19,85,0.1834,0.16,ci,ci37277384,2014-10-09T20:08:23.830Z,"47km S of Lone Pine, California",earthquake
2014-10-09T14:52:00.000Z,59.9613,-152.8147,89,2.5,ml,,,,0.83,ak,ak11413444,2014-10-09T22:54:27.863Z,"58km WNW of Anchor Point, Alaska",earthquake
2014-10-09T14:49:28.250Z,37.4780006,-118.7843323,7.86,1.22,md,10,159,0.1174,0.01,nc,nc72323596,2014-10-09T17:42:09.677Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-09T14:47:25.290Z,38.8429985,-122.8391647,1.8,0.43,md,9,96,0.005257,0.02,nc,nc72323591,2014-10-09T15:25:03.314Z,"10km WNW of Cobb, California",earthquake
2014-10-09T14:46:52.800Z,38.8364983,-122.8075027,2.56,0.45,md,7,149,0.02004,0.01,nc,nc72323586,2014-10-09T16:55:04.190Z,"7km WNW of Cobb, California",earthquake
2014-10-09T14:45:55.990Z,38.8414993,-122.8410034,2.13,0.84,md,14,100,0.005197,0.03,nc,nc72323576,2014-10-09T17:21:11.987Z,"10km WNW of Cobb, California",earthquake
2014-10-09T14:20:14.300Z,18.1725,-65.8389,5,1.7,Md,3,151.2,0.03144103,0.1,pr,pr14282006,2014-10-09T16:27:14.474Z,"1km ESE of La Fermina, Puerto Rico",earthquake
2014-10-09T14:18:54.650Z,36.148,-118.0518333,1.1,1.3,ml,18,80,0.1623,0.18,ci,ci37277376,2014-10-09T20:05:53.028Z,"50km S of Lone Pine, California",earthquake
2014-10-09T14:14:19.440Z,34.0046667,-116.813,14.93,1.16,ml,42,43,0.03071,0.15,ci,ci37277368,2014-10-09T20:04:03.790Z,"9km NNW of Cabazon, California",earthquake
2014-10-09T14:06:45.330Z,38.838501,-122.7935028,2.7,0.51,md,11,82,0.002469,0.01,nc,nc72323561,2014-10-09T14:31:02.465Z,"6km WNW of Cobb, California",earthquake
2014-10-09T14:00:16.920Z,36.6391678,-121.1230011,6.93,1.97,md,24,82,0.03037,0.12,nc,nc72323556,2014-10-09T16:52:08.841Z,"28km SE of Ridgemark, California",earthquake
2014-10-09T13:50:25.840Z,37.6278343,-118.8518295,5.09,0.8,md,9,139,0.01249,0.01,nc,nc72323551,2014-10-10T16:07:44.831Z,"10km ESE of Mammoth Lakes, California",earthquake
2014-10-09T13:13:22.370Z,33.819,-116.9975,13.31,1.05,ml,42,31,0.02698,0.15,ci,ci37277360,2014-10-09T20:00:15.290Z,"5km NW of San Jacinto, California",earthquake
2014-10-09T13:01:06.800Z,33.5951667,-116.8201667,9.3,1.61,ml,65,25,0.0417,0.15,ci,ci37277352,2014-10-09T20:50:46.200Z,"14km WNW of Anza, California",earthquake
2014-10-09T12:54:18.500Z,18.2821,-67.2177,122,2.9,Md,7,273.6,0.29195247,0.11,pr,pr14282005,2014-10-09T20:56:50.614Z,"3km W of La Playa, Puerto Rico",earthquake
2014-10-09T12:49:19.290Z,35.9483,-96.7783,5,2.2,mb_lg,,58,0.229,0.66,us,usb000skg2,2014-10-09T21:42:23.000Z,"4km SSW of Cushing, Oklahoma",earthquake
2014-10-09T12:48:00.800Z,19.3627,-155.2465,30.6,1.7,Md,,57.6,0.00898315,0.11,hv,hv60786877,2014-10-09T19:59:19.166Z,"7km S of Volcano, Hawaii",earthquake
2014-10-09T12:33:48.180Z,37.601,-119.0116667,4.14,0.53,md,16,185,0.01403,0.03,nc,nc72323531,2014-10-09T18:40:03.263Z,"6km SSW of Mammoth Lakes, California",earthquake
2014-10-09T12:31:53.600Z,19.0944,-67.7434,70,3,Md,5,259.2,0.83543321,0.27,pr,pr14282008,2014-10-09T20:34:27.160Z,"89km NE of Punta Cana, Dominican Republic",earthquake
2014-10-09T12:30:39.200Z,18.5165,-64.3298,5,2.1,Md,3,349.2,0.28925752,0.18,pr,pr14282007,2014-10-09T16:33:25.833Z,"32km ENE of Road Town, British Virgin Islands",earthquake
2014-10-09T12:30:38.490Z,36.6318321,-120.8371658,7.58,1.54,md,8,195,0.04731,0.02,nc,nc72323526,2014-10-09T15:30:08.879Z,"40km SSW of South Dos Palos, California",earthquake
2014-10-09T12:15:54.930Z,33.4683333,-116.4348333,12.63,0.94,ml,39,86,0.05545,0.15,ci,ci37277344,2014-10-09T19:53:03.580Z,"24km NNW of Borrego Springs, California",earthquake
2014-10-09T12:15:18.620Z,36.1245,-117.9153333,3.67,0.96,ml,20,93,0.04944,0.13,ci,ci37277336,2014-10-09T19:44:51.810Z,"53km N of Inyokern, California",earthquake
2014-10-09T12:04:56.750Z,38.7973328,-122.7343369,1.44,2.29,md,39,48,0.0142,0.06,nc,nc72323516,2014-10-09T15:00:10.590Z,"2km SSW of Cobb, California",earthquake
2014-10-09T11:58:34.770Z,35.8731667,-117.6476667,2.57,0.41,ml,14,58,0.07032,0.14,ci,ci37277328,2014-10-09T19:38:09.540Z,"24km WNW of Searles Valley, California",earthquake
2014-10-09T11:34:53.200Z,-22.1924,179.5195,590.53,4.6,mb,,105,4.634,1.13,us,usb000sk8n,2014-10-09T19:37:27.224Z,"251km SW of Ndoi Island, Fiji",earthquake
2014-10-09T11:15:44.590Z,33.1671667,-115.9291667,6.68,0.87,ml,26,73,0.1026,0.13,ci,ci37277320,2014-10-09T19:36:20.650Z,"14km S of Salton City, California",earthquake
2014-10-09T11:10:49.660Z,38.7999992,-122.7731705,2.92,0.53,md,7,119,0.01339,0.01,nc,nc72323491,2014-10-09T13:24:05.327Z,"2km NNW of The Geysers, California",earthquake
2014-10-09T11:09:51.060Z,36.1228333,-117.916,3.73,0.83,ml,16,92,0.04978,0.15,ci,ci37277312,2014-10-09T19:30:14.190Z,"53km N of Inyokern, California",earthquake
2014-10-09T10:59:19.520Z,35.8435,-119.3346667,19.11,2.36,ml,27,95,0.2031,0.22,ci,ci37277304,2014-10-09T19:28:02.060Z,"7km SW of Earlimart, California",earthquake
2014-10-09T10:50:56.280Z,38.8081665,-122.8198318,2.69,1.12,md,24,52,0.007336,0.03,nc,nc72323476,2014-10-09T13:37:06.741Z,"6km WNW of The Geysers, California",earthquake
2014-10-09T10:33:32.840Z,7.4445,-78.1914,18.26,4.7,mb,,111,2.362,1.33,us,usb000sk8i,2014-10-09T18:36:05.130Z,"8km SSW of Jaque, Panama",earthquake
2014-10-09T10:17:39.350Z,32.5855,-115.7333333,3.57,1.63,ml,20,119,0.06392,0.26,ci,ci37277296,2014-10-09T19:23:19.340Z,"14km W of Progreso, Mexico",earthquake
2014-10-09T10:16:20.200Z,46.4522,-122.383,15.5,0.4,Md,,324,0.1527136,0.06,uw,uw60092408,2014-10-13T00:01:17.547Z,"14km SW of Morton, Washington",earthquake
2014-10-09T10:14:42.690Z,37.6699982,-118.8506699,5.64,1.1,md,14,166,0.02959,0.04,nc,nc72323471,2014-10-09T22:09:03.894Z,"9km ENE of Mammoth Lakes, California",earthquake
2014-10-09T09:58:14.780Z,33.2063333,-116.3595,12.86,0.56,ml,15,82,0.07837,0.12,ci,ci37277288,2014-10-09T19:20:44.090Z,"5km SSE of Borrego Springs, California",earthquake
2014-10-09T09:52:03.780Z,38.793335,-122.7584991,1.82,0.56,md,8,104,0.01978,0.01,nc,nc72323456,2014-10-09T11:26:02.314Z,"1km N of The Geysers, California",earthquake
2014-10-09T09:43:41.000Z,47.46,-112.7313,25.7,1.7,mc,22,136.799989056001,0.4347846,0.15,mb,mb14468574,2014-10-13T20:24:13.641Z,"56km SW of Choteau, Montana",earthquake
2014-10-09T09:41:35.550Z,34.0633333,-117.2931667,18.35,0.99,ml,35,49,0.09434,0.14,ci,ci37277280,2014-10-09T19:19:47.920Z,"2km ESE of Colton, California",earthquake
2014-10-09T09:33:40.890Z,36.1308,-97.0377,5,2.3,mb_lg,,103,0.269,0.57,us,usb000skfp,2014-10-10T12:43:45.505Z,"2km NE of Stillwater, Oklahoma",earthquake
2014-10-09T09:08:53.000Z,18.1445,-65.0736,22,2,Md,3,313.2,0.25601986,0.34,pr,pr14282004,2014-10-09T12:31:31.477Z,"26km SW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-10-09T09:06:55.300Z,18.6432,-64.6157,17,2.2,Md,5,288,0.22547714,0.18,pr,pr14282003,2014-10-09T12:23:03.779Z,"25km N of Road Town, British Virgin Islands",earthquake
2014-10-09T09:04:05.510Z,33.8168333,-116.9973333,13.21,0.91,ml,28,62,0.1002,0.15,ci,ci37277272,2014-10-09T19:14:19.240Z,"5km NW of San Jacinto, California",earthquake
2014-10-09T08:58:19.360Z,33.2008333,-116.6483333,16.81,0.91,ml,23,57,0.001901,0.16,ci,ci37277264,2014-10-09T19:05:32.970Z,"14km NNW of Julian, California",earthquake
2014-10-09T08:51:53.510Z,37.4776667,-118.7853333,7.02,2.89,md,42,50,0.05162,0.04,nc,nc72323441,2014-10-11T04:55:06.218Z,"25km SE of Mammoth Lakes, California",earthquake
